meeting_id,caption,speaker,caption_group_id
1,"I I guess if we leave the {disfmarker} if we leave this one out , um {disfmarker}",Project Manager,106
1,So the button we can use plastic .,User Interface,107
1,oh .,Project Manager,108
1,{vocalsound},Project Manager,108
1,{vocalsound},Industrial Designer,109
1,And uh maybe not use the special form .,Project Manager,110
1,"And the pla uh {disfmarker} And a plastic b just plastic buttons , a plas uh instead of rubber .",User Interface,111
1,But it {disfmarker},Industrial Designer,112
1,"{vocalsound} It becomes a very dull remote control , I know .",Project Manager,113
1,Yes .,Industrial Designer,114
1,But it's the board decision .,Project Manager,115
1,Um {disfmarker} And um {disfmarker} yeah .,Project Manager,115
1,"Well , b basically it {vocalsound} {disfmarker} when when this is our only option , we should even consider changing the casing , because I think there's very little added value in uh an enhanced case with these dull functions .",Industrial Designer,116
1,Yeah .,Project Manager,117
1,"Yeah , I know .",Project Manager,117
1,Maybe we should look at an {disfmarker} uh focus on another uh {disfmarker},Project Manager,117
1,So {disfmarker} Type of m maybe another market segment .,Industrial Designer,118
1,"Yeah , m uh maybe not not all that fancy , but just way way more easy uh uh um basic",Project Manager,119
1,Yeah .,Industrial Designer,120
1,and uh m maximise the profits,Project Manager,121
1,Yes .,Industrial Designer,122
1,and um {disfmarker},Project Manager,123
1,That's {disfmarker} maybe that's better .,Industrial Designer,124
1,{vocalsound},Industrial Designer,124
1,Yeah .,Project Manager,125
1,"Maybe we could uh {disfmarker} we should go for straight and simple ,",Industrial Designer,126
1,Yeah .,Project Manager,127
1,but that's not what uh has been asked .,Industrial Designer,128
1,"I know , I know .",Project Manager,129
1,So we should kick the board's uh {vocalsound} {disfmarker} Well {disfmarker},Industrial Designer,130
1,{vocalsound} Yeah .,Project Manager,131
1,"Although I think we {disfmarker} yeah , but we could still make uh a remote control that ap uh um applies um more to young people uh by giving it another colour already .",Project Manager,131
1,Hmm .,Industrial Designer,132
1,Um so it is possible to make uh uh a device that attracts a little bit more to young people .,Project Manager,133
1,Yes .,Industrial Designer,134
1,Um but uh I agree it's it's not a fancy high-tech uh device .,Project Manager,135
1,"Definitely not , no .",Project Manager,135
1,{vocalsound} It's not that innovative .,Project Manager,135
1,{vocalsound},Industrial Designer,136
1,{vocalsound},User Interface,137
1,Or however you s pronounce that .,Project Manager,138
1,"Yeah , too bad .",User Interface,139
1,{vocalsound},User Interface,139
1,"Um so , okay .",Project Manager,140
1,"{vocalsound} Um {disfmarker} Oh ,",Project Manager,140
1,{vocalsound},Industrial Designer,141
1,this is the wrong one .,Project Manager,142
1,So uh that means redesign .,Project Manager,142
1,{vocalsound} We do not have the time o uh now to to redesign the product .,Project Manager,142
1,Mm-hmm .,User Interface,143
1,Um {vocalsound} but we can evaluate the process and um uh uh the satisfaction on how things went .,Project Manager,144
1,Um I'm not sure if we need to evaluate uh the device first .,Project Manager,144
1,I guess {disfmarker},Project Manager,144
1,"Um well , since we're not gonna manufacture it anyway {disfmarker} {vocalsound}",Marketing,145
1,Yeah .,Project Manager,146
1,{vocalsound},Project Manager,146
1,{vocalsound},User Interface,147
1,{vocalsound},Industrial Designer,148
1,"Yeah , that's true .",Project Manager,149
1,"Well , maybe it's good to do it anyway , because if we evaluate it , we we can also determine if our objectives are good .",Industrial Designer,150
1,We l we can learn .,Project Manager,151
1,Yeah .,Project Manager,151
1,Yeah .,Project Manager,151
1,I agree .,Project Manager,151
1,So {disfmarker},Industrial Designer,152
1,Well {disfmarker},Project Manager,153
1,Is it fancy ?,Industrial Designer,154
1,{vocalsound},Industrial Designer,154
1,I d it is it is {disfmarker} {vocalsound},Project Manager,155
1,Uh {disfmarker},Marketing,156
1,{vocalsound},Industrial Designer,157
1,Yay .,Marketing,158
1,Is it ?,Marketing,158
1,Is it fancy ?,Marketing,158
1,"Yeah , I think so .",Project Manager,159
1,"Um the yellow rubber , I think so .",User Interface,160
1,I think so .,Industrial Designer,161
1,"{vocalsound} You like the rubber , uh Roo .",Project Manager,162
1,{vocalsound},Project Manager,162
1,{vocalsound} I'm into it .,User Interface,163
1,{vocalsound},User Interface,163
1,{vocalsound},Marketing,164
1,{vocalsound},Industrial Designer,165
1,So uh one ?,Marketing,166
1,Yeah .,Project Manager,167
1,But it's not that fancy .,Industrial Designer,168
1,"No , I'll I'll I'll give it a two .",Project Manager,169
1,I mean I think uh {disfmarker} I think it would have been more fancy if we used the titanium housing {disfmarker} the casing .,Industrial Designer,170
1,It would be even more {disfmarker},Industrial Designer,170
1,You like tita {vocalsound},Project Manager,171
1,{vocalsound},User Interface,172
1,"oh , you really like titanium .",Industrial Designer,173
1,I'm I'm into it .,Industrial Designer,173
1,{vocalsound},Industrial Designer,173
1,{vocalsound},Marketing,174
1,That's a flavour as well .,Project Manager,175
1,{vocalsound},User Interface,176
1,It has flavour .,Industrial Designer,177
1,"Yes , that's right .",Industrial Designer,177
1,{vocalsound} You should taste it .,Industrial Designer,177
1,{vocalsound},Industrial Designer,177
1,{vocalsound} Right .,Project Manager,178
1,Um {disfmarker},Project Manager,178
1,{vocalsound},User Interface,179
1,"Yeah , I know ,",Project Manager,180
1,Is it uh {disfmarker},Marketing,181
1,but but it {disfmarker} but that's fancy in the way um {disfmarker} {vocalsound} I mean fancy has has a lot of {disfmarker},Project Manager,182
1,"It has to do with fashion , I guess .",Industrial Designer,183
1,Yeah .,Project Manager,184
1,"It's trendy trendy , fun {disfmarker} {vocalsound}",User Interface,185
1,So do {disfmarker},Industrial Designer,186
1,And w,Marketing,187
1,yeah .,User Interface,188
1,"yeah , w what they want {disfmarker} wanted was uh colours and soft materials .",Marketing,189
1,Yeah .,Project Manager,190
1,So in that way {disfmarker} It {disfmarker} it's fancy .,Marketing,191
1,It applies .,Project Manager,192
1,It {disfmarker} yeah .,Project Manager,192
1,"Well , just {vocalsound} give it a two .",User Interface,193
1,Okay .,Industrial Designer,194
1,Yeah .,Project Manager,195
1,Yes .,Industrial Designer,196
1,"It's not the ultimate uh fancy two , but {disfmarker}",User Interface,197
1,I think I th I think it would have been {disfmarker} I would have think {disfmarker} uh it could have been more fancy by using the double-curved case .,Industrial Designer,198
1,"It would have been even more fancy , but we decided not to , because if we use a double-curved case , we could not use solar .",Industrial Designer,198
1,"Yeah , but that's sti that's uh {disfmarker}",User Interface,199
1,So {disfmarker},Industrial Designer,200
1,"{vocalsound} Looking at the user uh needs , we only uh don't {disfmarker} we don't have the double-curved case .",User Interface,201
1,"We w we do have uh the rubber , we do have the colours .",User Interface,201
1,That's two out of three .,User Interface,201
1,So I believe uh we are close uh to two .,User Interface,201
1,Yes .,Industrial Designer,202
1,"Yeah , I I agree .",Project Manager,203
1,"Yes , I agree too .",Industrial Designer,204
1,It's okay .,Industrial Designer,204
1,"We did {gap} {disfmarker} yes , we did good .",Industrial Designer,204
1,"Okay , and uh was it innovative ?",Marketing,205
1,{vocalsound},User Interface,206
1,"Well ,",Project Manager,207
1,{vocalsound},Marketing,208
1,with the voice recognition feature and uh {disfmarker},Project Manager,209
1,But that's not in it .,User Interface,210
1,Ov or can we {disfmarker},User Interface,210
1,Yep .,Marketing,211
1,"No , we are evaluating this this uh design now .",Project Manager,212
1,This prototype .,Project Manager,212
1,"Well , let's let's {disfmarker} this product .",Industrial Designer,213
1,Okay .,User Interface,214
1,So I I I think it is .,Industrial Designer,215
1,I think it's innovative .,Industrial Designer,215
1,Yeah .,Project Manager,216
1,{vocalsound} And the scroll uh wheel .,User Interface,217
1,"The solar {disfmarker} not many remotes have the solar , I think .",User Interface,217
1,No .,Industrial Designer,218
1,"It could have been a little bit more innovative u by using the kinetic uh energy source , but it's it's way too {disfmarker}",Industrial Designer,218
1,"Yeah , and uh {disfmarker}",Marketing,219
1,That would have been a thrill .,Project Manager,220
1,"yes , but {disfmarker}",Industrial Designer,221
1,So uh also a uh two ?,Marketing,222
1,I think uh it's a two .,Industrial Designer,223
1,Yep .,Project Manager,224
1,Is it easy to use ?,Marketing,225
1,I'm not sure .,Project Manager,226
1,{vocalsound} I'm not sure .,Project Manager,226
1,Yeah .,User Interface,227
1,{vocalsound},Industrial Designer,228
1,{vocalsound},Marketing,229
1,"Well yeah , the voice recognition of course is hard to learn , I think .",User Interface,230
1,"Well , hard {disfmarker} it's not for the for the e for the elderly .",User Interface,230
1,They won't use it .,User Interface,230
1,"{vocalsound} Well , but there are two parts in this remote control .",Industrial Designer,231
1,What you see here is is the basic part .,Industrial Designer,231
1,"Everybody can use it , so that's easy to use .",Industrial Designer,231
1,Yeah .,Project Manager,232
1,That's for a novice user .,Industrial Designer,233
1,"When you have a more advanced , elaborate user , well , such a user really would like to explore all these additional functions .",Industrial Designer,233
1,"So in that in that way it is advanced ,",Industrial Designer,233
1,Yeah .,Project Manager,234
1,and I think it's easy to use for for both uh types of users .,Industrial Designer,235
1,I think {disfmarker} I think a three .,User Interface,236
1,So uh {disfmarker} It's maybe {disfmarker} it's not very uh easy for {disfmarker},Industrial Designer,237
1,{vocalsound} Wouldn't give it more .,User Interface,238
1,Uh I'm doubting {disfmarker} doubting as well .,Project Manager,239
1,Um {disfmarker},Project Manager,239
1,Well the p the most important function is easy to use .,Marketing,240
1,"The the zapping , channel switching , volume .",Marketing,240
1,But the more advanced functions are probably a bit harder .,Marketing,240
1,Okay .,Project Manager,241
1,Uh two or three ?,Project Manager,241
1,Three ?,Project Manager,241
1,Wha wh what would be your guess ?,Project Manager,241
1,I mean ease of use um does not only apply to the most basic functions .,Project Manager,241
1,Okay .,Industrial Designer,242
1,It's the uh it's it's overall .,Project Manager,243
1,Is the device easy to use ?,Project Manager,243
1,"Yeah , that's right .",Industrial Designer,244
1,"You're right in that , but I {gap} {disfmarker} I guess uh an advanced user will will find the voice recognition function easy to use ,",Industrial Designer,244
1,Yeah .,Project Manager,245
1,because he is already {disfmarker} he or she is already an advanced user .,Industrial Designer,246
1,Yeah .,Project Manager,247
1,So {disfmarker},Industrial Designer,248
1,Um {disfmarker} Okay .,Project Manager,249
1,"After all , I think {disfmarker} personally I would give a two .",Industrial Designer,250
1,But {disfmarker},Industrial Designer,250
1,"Uh Roo , a three ?",Project Manager,251
1,Yep .,User Interface,252
1,Ruud ?,Project Manager,253
1,Good question .,Marketing,254
1,Uh I'll go uh for the two .,Marketing,254
1,Okay .,Project Manager,255
1,{vocalsound},Project Manager,255
1,{vocalsound},Marketing,256
1,{vocalsound},User Interface,257
1,"So , it's two , two and three .",Industrial Designer,258
1,Two threes .,Industrial Designer,258
1,So that's ten .,Industrial Designer,258
1,So I could make it e easy ?,Project Manager,259
1,If you make it a four it will be three in general .,User Interface,260
